Name,SexuponOutcome,AnimalType,AgeuponOutcome,Breed,Color,DateTime,Outcome,ID
Tucker,Neutered Male,Dog,4 years,Rhod Ridgeback Mix,Tan,2014-12-19 17:12:00,2,10263
Teri,Unknown,Cat,1 month,Domestic Shorthair Mix,Brown Tabby/White,2015-08-08 14:25:00,1,10264
Jazz,Spayed Female,Dog,3 years,Rat Terrier Mix,White/Tricolor,2015-11-13 11:53:00,1,10265
Prnc Charm,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Brown Tabby,2015-09-18 18:55:00,0,10266
,Intact Male,Dog,2 weeks,Labrador Retriever Mix,Brown Merle,2016-02-15 00:00:00,1,10267
,Intact Female,Cat,3 weeks,Domestic Shorthair Mix,Orange Tabby,2015-04-25 18:24:00,1,10268
Debo,Neutered Male,Dog,3 years,Miniature Pinscher,Black/Brown,2014-02-19 17:01:00,2,10269
,Spayed Female,Cat,2 months,Domestic Longhair Mix,Blue Tabby,2014-04-15 12:01:00,0,10270
Penny,Intact Female,Dog,8 years,Miniature Poodle Mix,White,2015-12-13 13:28:00,2,10271
Dexter,Neutered Male,Dog,5 years,Boxer Mix,Brown Brindle/White,2016-01-28 12:05:00,1,10272
Tee Nine E,Spayed Female,Dog,1 year,Maltese/Miniature Poodle,White,2014-10-08 11:08:00,1,10273
Garth,Neutered Male,Dog,6 months,Australian Cattle Dog Mix,Blue Tick,2015-11-02 18:47:00,0,10274
Aloysius,Neutered Male,Dog,3 months,Labrador Retriever Mix,White,2013-10-16 17:06:00,1,10275
Allaster,Neutered Male,Dog,3 years,Pit Bull/English Bulldog,Red/White,2013-11-16 12:27:00,3,10276
Cash,Neutered Male,Dog,4 years,German Shepherd/Great Dane,Sable/Tan,2014-12-17 16:48:00,2,10277
Cherry,Spayed Female,Dog,2 months,Australian Cattle Dog Mix,Red/White,2015-12-13 19:01:00,0,10278
,Spayed Female,Cat,4 months,Domestic Shorthair Mix,Calico,2014-07-12 15:55:00,0,10279
,Spayed Female,Dog,3 months,Labrador Retriever Mix,Tan/White,2014-01-03 17:47:00,0,10280
Jeeves,Neutered Male,Dog,2 years,Labrador Retriever Mix,Tan,2014-07-14 14:11:00,0,10281
Roy Jones,Neutered Male,Dog,2 years,Finnish Spitz Mix,Red,2014-07-13 13:27:00,0,10282
Annabelle,Spayed Female,Dog,7 years,Labrador Retriever Mix,Black,2015-02-12 08:27:00,0,10283
Smokey,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Black Smoke,2013-11-16 17:17:00,0,10284
Mr Pink,Neutered Male,Cat,2 years,Domestic Shorthair Mix,Brown Tabby/White,2013-12-21 18:27:00,0,10285
Lacy,Spayed Female,Dog,3 months,Chihuahua Shorthair/Jack Russell Terrier,Red/White,2016-02-02 12:18:00,0,10286
,Neutered Male,Dog,1 year,Chihuahua Shorthair/Smooth Fox Terrier,Brown/White,2014-10-25 17:18:00,1,10287
,Neutered Male,Cat,2 months,Domestic Longhair Mix,Black,2014-07-12 14:01:00,0,10288
Chelsea,Spayed Female,Dog,3 months,Great Pyrenees Mix,Brown Brindle/White,2015-03-24 15:24:00,0,10289
Gogo,Spayed Female,Dog,3 years,Chihuahua Shorthair Mix,Black/Tan,2015-05-09 17:00:00,2,10290
Charlie,Neutered Male,Dog,1 month,Miniature Poodle Mix,Black/Tan,2016-02-06 18:05:00,0,10291
Olive,Spayed Female,Dog,8 months,Australian Kelpie/Chihuahua Shorthair,Black,2013-10-21 17:07:00,0,10292
Max,Neutered Male,Dog,1 year,Chihuahua Shorthair Mix,Tricolor,2015-08-16 18:39:00,0,10293
,Unknown,Cat,2 years,Domestic Shorthair Mix,Black,2015-06-26 10:14:00,1,10294
Kitty,Neutered Male,Cat,2 years,Domestic Shorthair Mix,Brown Tabby/White,2014-07-02 14:38:00,1,10295
Tank,Intact Male,Dog,13 years,Chow Chow Mix,Red,2013-11-01 17:39:00,2,10296
Ruby,Spayed Female,Dog,7 years,Australian Kelpie Mix,Brown/White,2015-04-12 11:50:00,2,10297
,Intact Female,Cat,2 days,Domestic Shorthair Mix,Blue/White,2014-03-26 13:23:00,1,10298
Jay,Neutered Male,Cat,7 years,Siamese Mix,Seal Point,2015-08-24 13:58:00,1,10299
,Unknown,Dog,2 months,Chihuahua Shorthair Mix,Black/White,2015-03-21 18:40:00,3,10300
Pooh,Neutered Male,Cat,11 months,Domestic Shorthair Mix,Brown Tabby/White,2015-11-17 00:00:00,1,10301
Scarlet,Spayed Female,Dog,2 months,Labrador Retriever Mix,Red/White,2015-11-08 18:34:00,0,10302
Lucy,Spayed Female,Dog,7 years,Blue Lacy/Collie Smooth,Tricolor,2015-12-26 12:49:00,2,10303
Luke,Neutered Male,Dog,3 years,Labrador Retriever Mix,Chocolate/White,2014-04-29 18:37:00,0,10304
Lou,Spayed Female,Dog,5 years,Boston Terrier Mix,Black/White,2015-11-13 11:02:00,1,10305
Bully,Neutered Male,Dog,3 months,Pit Bull Mix,White/Blue,2016-02-10 17:28:00,2,10306
,Intact Female,Dog,3 weeks,Chihuahua Shorthair,White,2015-02-04 15:01:00,1,10307
Bahgeera,Neutered Male,Cat,3 years,Domestic Shorthair Mix,Black,2015-01-29 17:41:00,2,10308
,Intact Male,Cat,2 years,Domestic Shorthair Mix,Black,2014-02-04 13:53:00,1,10309
Espana,Spayed Female,Dog,1 year,Canaan Dog/Pit Bull,Tan/White,2013-12-27 15:31:00,3,10310
Snickrdoodl,Neutered Male,Cat,3 months,Domestic Shorthair Mix,Brown Tabby,2013-11-04 18:32:00,0,10311
Pie De Choco,Spayed Female,Dog,2 years,Chihuahua Shorthair Mix,Black/Tricolor,2013-11-11 17:57:00,0,10312
Diana Lee,Spayed Female,Dog,2 years,Catahoula Mix,Brown Merle,2014-08-17 15:42:00,0,10313
Beauregard,Neutered Male,Cat,3 months,Domestic Shorthair Mix,Blue Tabby/White,2015-07-19 19:13:00,0,10314
,Intact Male,Dog,10 months,Norwich Terrier Mix,White,2014-01-03 19:19:00,1,10315
Bailey,Intact Male,Dog,11 years,Golden Retriever Mix,Gold,2014-11-28 15:35:00,2,10316
Tiger Lilly,Spayed Female,Cat,3 years,Domestic Shorthair Mix,Brown Tabby,2013-11-18 14:11:00,1,10317
Freddy,Neutered Male,Dog,5 years,Dachshund,Tricolor/White,2014-11-30 13:48:00,2,10318
,Unknown,Cat,1 weeks,Domestic Shorthair Mix,Black,2015-08-22 15:42:00,1,10319
Duke,Neutered Male,Dog,4 years,Labrador Retriever Mix,Yellow,2015-08-29 14:29:00,2,10320
Cinnamon,Spayed Female,Cat,11 months,Domestic Shorthair Mix,Brown Tabby,2013-12-16 13:59:00,1,10321
Bunny,Intact Female,Cat,10 months,Domestic Shorthair Mix,Torbie,2014-07-18 12:56:00,1,10322
Bobby,Neutered Male,Cat,3 years,Domestic Shorthair Mix,Brown Tabby,2013-11-23 11:26:00,0,10323
Bear,Neutered Male,Dog,6 years,Rottweiler/Australian Cattle Dog,Tricolor,2015-01-30 15:39:00,2,10324
,Neutered Male,Cat,2 years,Domestic Shorthair Mix,Black/White,2015-01-03 17:24:00,0,10325
Lizzie,Spayed Female,Dog,10 years,Catahoula Mix,Brown Merle,2016-01-28 13:40:00,0,10326
,Unknown,Cat,4 weeks,Domestic Shorthair Mix,Cream Tabby,2015-05-25 10:33:00,3,10327
Tucker,Neutered Male,Dog,2 years,Pit Bull Mix,Brown Brindle/White,2016-02-03 00:00:00,1,10328
Moebius,Neutered Male,Dog,5 years,Miniature Poodle Mix,Black,2013-10-22 16:18:00,0,10329
,Spayed Female,Dog,2 years,Miniature Pinscher,Chocolate,2015-09-01 18:52:00,0,10330
,Intact Female,Cat,1 year,Domestic Shorthair Mix,Brown Tabby,2014-02-25 16:51:00,3,10331
Rudy,Neutered Male,Dog,8 years,German Shepherd/Labrador Retriever,Brown,2014-07-07 13:18:00,2,10332
Nemo,Neutered Male,Dog,3 years,Bruss Griffon Mix,Buff,2014-08-25 14:37:00,0,10333
Chester,Neutered Male,Dog,2 years,Border Collie Mix,Tan/White,2015-01-12 13:39:00,2,10334
Deliah,Spayed Female,Dog,5 years,Labrador Retriever Mix,Tan,2015-11-13 18:36:00,1,10335
,Intact Male,Cat,3 months,Domestic Longhair Mix,Blue Tabby,2014-01-12 17:21:00,3,10336
,Intact Female,Cat,1 year,Domestic Shorthair Mix,Blue Tabby,2015-04-06 14:41:00,1,10337
Huckleberry,Neutered Male,Dog,1 year,Black/Tan Hound Mix,Brown/Black,2015-02-14 15:50:00,0,10338
Saddie,Spayed Female,Dog,6 months,Pointer Mix,Tan/White,2014-04-17 18:44:00,2,10339
,Intact Male,Cat,3 weeks,Domestic Shorthair Mix,Black,2014-06-20 18:28:00,1,10340
Stella Luna,Spayed Female,Cat,1 year,Domestic Medium Hair Mix,Black/White,2014-03-28 14:55:00,2,10341
Maple,Intact Male,Cat,4 weeks,Domestic Shorthair Mix,Cream,2014-11-09 17:31:00,1,10342
,Intact Female,Cat,3 weeks,Domestic Shorthair Mix,Orange Tabby,2014-06-27 14:40:00,1,10343
Squirmy,Spayed Female,Cat,5 years,Domestic Shorthair Mix,Brown Tabby,2015-03-14 13:19:00,0,10344
Brodie,Neutered Male,Dog,5 years,Pit Bull Mix,Fawn/White,2014-04-15 14:08:00,2,10345
,Spayed Female,Cat,2 years,Domestic Shorthair Mix,Black/White,2015-05-08 09:00:00,1,10346
Lady Sasha,Spayed Female,Dog,7 years,Golden Retriever Mix,Red,2014-06-30 19:38:00,2,10347
Ninja,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Blue/White,2015-06-23 08:16:00,0,10348
,Spayed Female,Cat,5 years,Domestic Shorthair Mix,Orange Tabby,2014-04-30 18:07:00,2,10349
Leo,Neutered Male,Dog,1 year,Pit Bull Mix,Blue/White,2015-06-20 18:48:00,2,10350
Bobby,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Orange Tabby/White,2015-06-26 18:40:00,0,10351
Ryder,Intact Female,Dog,2 years,Pit Bull Mix,White/Brown,2015-08-26 12:32:00,2,10352
Sweetie,Intact Female,Cat,2 years,Domestic Shorthair Mix,Orange Tabby,2015-12-06 12:01:00,1,10353
Trevor,Intact Male,Dog,1 year,Miniature Poodle Mix,White,2015-08-25 15:15:00,1,10354
Prudence,Spayed Female,Dog,5 years,Labrador Retriever Mix,Black,2015-07-06 17:04:00,0,10355
Fiona,Spayed Female,Dog,2 years,Chihuahua Shorthair Mix,Tricolor,2015-02-12 14:05:00,0,10356
Isis,Spayed Female,Dog,7 years,Chow Chow/Australian Kelpie,Tan,2015-12-30 15:20:00,2,10357
Loki,Intact Male,Dog,15 years,Labrador Retriever Mix,Red/Tan,2016-02-06 14:00:00,2,10358
Nash,Neutered Male,Dog,2 years,American Bulldog/Labrador Retriever,White/Brown,2014-10-25 17:37:00,0,10359
Beauty,Spayed Female,Cat,2 months,Domestic Shorthair Mix,Black,2015-07-18 20:16:00,0,10360
Noodle,Neutered Male,Cat,4 months,Domestic Shorthair Mix,Brown Tabby,2013-11-06 11:11:00,4,10361
Lilly,Intact Female,Cat,2 months,Domestic Medium Hair Mix,Black/White,2014-07-11 17:43:00,0,10362
,Unknown,Cat,4 weeks,Domestic Shorthair Mix,Orange Tabby,2015-06-11 14:59:00,1,10363
Apple,Intact Female,Dog,10 months,Pit Bull Mix,Brown/White,2013-10-24 16:51:00,1,10364
Sam,Neutered Male,Dog,3 years,Miniature Schnauzer Mix,Silver,2014-04-07 17:49:00,2,10365
,Unknown,Cat,1 week,Domestic Shorthair Mix,Black Tabby,2015-08-12 14:33:00,3,10366
Petunia,Spayed Female,Dog,8 months,Anatol Shepherd/Redbone Hound,Brown,2015-04-04 14:11:00,1,10367
,Neutered Male,Dog,2 months,Beagle Mix,Brown/Tan,2015-10-27 19:03:00,0,10368
,Intact Male,Cat,4 months,Domestic Shorthair Mix,White/Orange Tabby,2014-08-31 09:00:00,1,10369
Layla Lee,Spayed Female,Dog,6 months,Chihuahua Shorthair Mix,White/Brown,2015-07-09 16:57:00,2,10370
Louie,Neutered Male,Dog,4 years,Chihuahua Shorthair Mix,Tan/White,2015-06-18 12:01:00,2,10371
,Intact Female,Cat,6 months,Domestic Shorthair Mix,Brown Tabby,2014-10-21 12:58:00,3,10372
,Unknown,Cat,6 months,Domestic Shorthair Mix,Black,2013-12-29 14:38:00,3,10373
Leo,Intact Male,Dog,1 year,Cairn Terrier Mix,Black/Tan,2015-09-08 13:44:00,2,10374
Champ,Neutered Male,Dog,1 year,Chihuahua Shorthair/Jack Russell Terrier,Sable/White,2014-07-06 17:22:00,0,10375
,Spayed Female,Dog,1 year,Old English Sheepdog,Gray/White,2013-10-24 17:34:00,1,10376
,Intact Male,Cat,3 years,Domestic Shorthair Mix,Orange Tabby,2014-03-10 16:18:00,1,10377
Jack,Neutered Male,Cat,4 months,Domestic Shorthair Mix,Brown Tabby/White,2015-01-01 10:51:00,0,10378
Toby,Neutered Male,Cat,1 year,Siamese Mix,Lynx Point,2015-06-30 12:14:00,1,10379
,Unknown,Cat,10 months,Domestic Shorthair Mix,Orange Tabby/White,2014-08-16 09:00:00,1,10380
Marv,Neutered Male,Dog,2 months,Mastiff/Chinese Sharpei,Black/White,2015-12-13 11:21:00,0,10381
Kona,Spayed Female,Dog,5 months,Labrador Retriever/Flat Coat Retriever,Black,2013-12-18 16:43:00,0,10382
Nina,Spayed Female,Dog,4 years,Pit Bull Mix,White/Tan,2016-01-12 18:47:00,2,10383
Lizzy,Intact Female,Dog,3 months,Pit Bull Mix,Brown Brindle/White,2014-09-21 18:25:00,1,10384
Romeo,Neutered Male,Dog,3 years,Rat Terrier Mix,White/Tan,2015-10-21 12:46:00,1,10385
Babe,Spayed Female,Dog,2 years,Australian Cattle Dog Mix,Red Tick/White,2015-01-17 10:15:00,0,10386
,Intact Female,Dog,1 month,Pit Bull Mix,Brown Brindle/White,2015-08-11 14:39:00,1,10387
,Intact Female,Dog,1 month,German Shepherd Mix,Brown,2014-05-31 11:31:00,1,10388
Punkin,Neutered Male,Cat,10 years,Domestic Shorthair Mix,Orange Tabby,2015-10-28 17:15:00,0,10389
,Intact Female,Cat,2 weeks,Domestic Medium Hair Mix,Torbie,2014-04-08 14:01:00,1,10390
,Intact Male,Cat,2 years,Domestic Shorthair Mix,Black/White,2015-10-26 09:00:00,1,10391
,Intact Male,Dog,1 month,Cocker Spaniel Mix,White/Buff,2014-03-04 14:00:00,1,10392
Macy,Spayed Female,Dog,1 year,Australian Cattle Dog Mix,Tricolor,2014-05-13 09:59:00,0,10393
,Unknown,Cat,1 year,Domestic Medium Hair Mix,Blue Tabby/White,2014-03-14 08:00:00,1,10394
Ranger,Neutered Male,Dog,8 months,Border Collie Mix,Black/White,2014-11-23 16:50:00,0,10395
Cassidy,Neutered Male,Cat,9 years,Maine Coon Mix,Cream Tabby/White,2015-09-18 15:16:00,1,10396
Sammy,Neutered Male,Dog,4 years,Pit Bull Mix,Black/White,2015-08-15 00:00:00,0,10397
,Unknown,Cat,3 years,Domestic Shorthair Mix,Black,2014-01-19 17:33:00,1,10398
Jack,Neutered Male,Dog,3 years,Chihuahua Shorthair Mix,Tan,2015-05-31 14:19:00,2,10399
Zoey,Spayed Female,Cat,2 months,Domestic Shorthair Mix,Black,2014-10-19 13:29:00,0,10400
Addison,Spayed Female,Dog,1 year,Cocker Spaniel/Chihuahua Shorthair,White/White,2014-09-16 18:48:00,0,10401
Iris,Spayed Female,Cat,5 years,Domestic Longhair Mix,Black,2015-12-05 15:45:00,3,10402
,Neutered Male,Dog,6 months,Catahoula Mix,Tricolor,2014-06-29 17:01:00,0,10403
Byron,Intact Male,Cat,2 months,Domestic Shorthair Mix,Black,2014-05-27 08:21:00,0,10404
Chica,Spayed Female,Dog,12 years,Chow Chow Mix,Red,2015-10-01 14:29:00,2,10405
,Unknown,Cat,3 weeks,Domestic Shorthair Mix,Tortie,2015-04-19 14:42:00,1,10406
,Neutered Male,Dog,11 months,Maltese Mix,White,2015-09-23 16:45:00,1,10407
Rubio,Neutered Male,Dog,1 year,Labrador Retriever Mix,Yellow,2014-10-25 17:51:00,0,10408
Seth,Neutered Male,Dog,2 years,Pit Bull Mix,Black/White,2014-03-19 15:15:00,3,10409
Skylar,Neutered Male,Cat,1 year,Siamese Mix,Lynx Point,2016-01-11 16:14:00,0,10410
,Intact Male,Cat,4 months,Domestic Shorthair Mix,White/Chocolate Point,2015-07-26 09:00:00,1,10411
Stella,Intact Female,Dog,5 months,Pit Bull Mix,Blue/White,2014-03-30 16:30:00,0,10412
Atlas,Intact Male,Dog,4 years,Greyhound,Black/White,2015-05-19 16:34:00,1,10413
Spring,Spayed Female,Cat,10 years,Domestic Shorthair Mix,Calico/Orange Tabby,2014-06-24 11:06:00,3,10414
Kit Kat,Neutered Male,Cat,4 months,Domestic Shorthair Mix,Brown Tabby/White,2014-09-06 18:56:00,0,10415
,Intact Male,Cat,1 year,Domestic Shorthair Mix,White/Brown Tabby,2015-01-17 09:00:00,1,10416
,Intact Female,Cat,3 weeks,Domestic Shorthair Mix,Blue Tabby,2015-06-20 12:29:00,1,10417
Tux,Neutered Male,Cat,10 years,Domestic Shorthair Mix,Black/White,2015-01-22 12:07:00,0,10418
Larry,Neutered Male,Cat,3 years,Domestic Shorthair Mix,Orange Tabby,2016-02-20 13:49:00,0,10419
Princess,Spayed Female,Dog,2 years,Flat Coat Retriever Mix,Black/White,2015-02-25 11:12:00,4,10420
Simba,Neutered Male,Dog,10 years,Labrador Retriever Mix,Tan,2015-06-30 12:09:00,2,10421
Waffle,Spayed Female,Cat,1 year,Domestic Longhair Mix,Orange Tabby/White,2013-12-28 14:31:00,0,10422
Shiner,Neutered Male,Dog,2 years,Jack Russell Terrier Mix,White/Tan,2014-02-13 18:15:00,2,10423
Milo,Neutered Male,Dog,2 years,Labrador Retriever Mix,Brown,2016-01-05 00:00:00,1,10424
Smudge,Spayed Female,Cat,2 years,Domestic Shorthair Mix,Blue Tabby/White,2015-12-23 13:34:00,1,10425
Gabby,Spayed Female,Cat,3 months,Domestic Shorthair Mix,Calico,2014-07-13 11:25:00,0,10426
Junie,Spayed Female,Dog,3 years,Chihuahua Shorthair Mix,Tan/Black,2015-09-12 14:04:00,1,10427
Princess,Spayed Female,Dog,12 years,Border Collie Mix,Black,2015-04-01 18:03:00,3,10428
Hector,Neutered Male,Dog,2 years,American Bulldog Mix,Black/White,2014-05-14 17:11:00,3,10429
Dwight,Neutered Male,Dog,2 years,Pit Bull Mix,Chocolate,2014-09-27 15:46:00,0,10430
Pixie,Spayed Female,Dog,5 months,Pit Bull Mix,Chocolate/White,2013-10-21 15:24:00,2,10431
,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Brown Tabby/White,2014-09-09 17:41:00,0,10432
,Intact Male,Cat,3 weeks,Domestic Shorthair Mix,White,2015-09-09 15:21:00,1,10433
Rusty,Neutered Male,Dog,1 year,Australian Cattle Dog Mix,Brown Merle,2014-12-28 08:40:00,0,10434
Ramona,Spayed Female,Dog,1 year,Standard Poodle/Labrador Retriever,Black,2014-05-21 18:02:00,0,10435
Fiona,Intact Female,Dog,5 months,Plott Hound Mix,Brown Brindle,2014-01-15 12:58:00,1,10436
Luna,Spayed Female,Dog,3 years,Labrador Retriever/Australian Cattle Dog,Tan/Cream,2014-12-12 14:28:00,2,10437
Copper,Neutered Male,Dog,3 years,Catahoula Mix,Tan/White,2016-01-08 14:10:00,0,10438
,Neutered Male,Cat,2 months,Domestic Medium Hair Mix,Black Smoke,2016-01-24 18:41:00,0,10439
,Intact Male,Cat,6 months,Domestic Shorthair Mix,Orange Tabby,2014-09-24 09:00:00,1,10440
,Neutered Male,Dog,2 months,Yorkshire Terrier Mix,Black/Tan,2015-09-23 18:24:00,0,10441
Sophie,Spayed Female,Dog,1 year,German Shepherd Mix,Black/Brown,2015-03-15 13:43:00,0,10442
Angel,Neutered Male,Cat,5 years,Domestic Shorthair Mix,Brown Tabby/White,2014-07-13 17:13:00,0,10443
Kayla,Spayed Female,Dog,3 years,Pit Bull Mix,Red/White,2015-02-19 11:59:00,2,10444
Ramona,Intact Female,Cat,2 months,Domestic Medium Hair Mix,Brown Tabby/White,2014-10-20 13:49:00,1,10445
,Spayed Female,Dog,4 months,Chinese Sharpei/Airedale Terrier,Red,2015-05-25 16:52:00,0,10446
Harley,Neutered Male,Dog,2 months,Labrador Retriever/German Shepherd,Chocolate,2013-12-24 15:41:00,0,10447
Poppy,Spayed Female,Dog,2 years,Chihuahua Shorthair Mix,Tan/White,2015-05-26 00:00:00,1,10448
Pablo,Neutered Male,Dog,3 years,Dachshund Wirehair/Chihuahua Shorthair,Red,2014-01-16 16:03:00,2,10449
Reeses,Intact Female,Cat,1 month,Domestic Medium Hair Mix,Black,2015-10-06 10:47:00,4,10450
,Intact Female,Cat,1 weeks,Domestic Shorthair Mix,Black/White,2015-01-02 14:09:00,1,10451
Manny,Neutered Male,Cat,2 months,Domestic Medium Hair Mix,Blue/White,2014-09-13 14:11:00,0,10452
Gazul,Neutered Male,Dog,2 years,Australian Cattle Dog/Chow Chow,White/Tan,2015-07-16 17:46:00,2,10453
Kovu,Neutered Male,Dog,1 year,Australian Shepherd Mix,Black/Tan,2014-10-23 16:30:00,0,10454
,Intact Female,Cat,1 month,Domestic Shorthair Mix,Brown Tabby/White,2014-07-06 18:35:00,1,10455
Max,Neutered Male,Dog,11 months,Australian Cattle Dog/Labrador Retriever,Black/White,2014-12-04 17:24:00,1,10456
Chico,Neutered Male,Dog,1 year,American Bulldog/Pit Bull,White/Black,2014-12-04 10:42:00,3,10457
Bella,Spayed Female,Cat,9 months,Domestic Shorthair Mix,Brown Tabby,2014-02-13 11:26:00,0,10458
Sugar,Spayed Female,Dog,2 years,Chihuahua Shorthair/Chinese Sharpei,Tan,2015-11-21 18:56:00,0,10459
Guero,Neutered Male,Dog,1 year,American Pit Bull Terrier Mix,White,2015-01-30 12:36:00,2,10460
Norman,Neutered Male,Dog,4 years,Norfolk Terrier Mix,Buff,2014-03-15 15:22:00,0,10461
Belle,Spayed Female,Cat,3 years,Domestic Shorthair Mix,Calico,2015-01-01 17:51:00,0,10462
Dewey,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Orange Tabby,2014-02-03 17:21:00,0,10463
Bella,Spayed Female,Dog,7 years,Staffordshire Mix,Black Brindle/White,2015-10-14 13:33:00,2,10464
,Unknown,Cat,1 year,Domestic Shorthair Mix,Brown Tabby,2015-01-03 09:00:00,1,10465
,Intact Female,Cat,2 weeks,Domestic Medium Hair Mix,Brown Tabby/White,2014-04-26 15:25:00,1,10466
Georgia,Spayed Female,Cat,4 months,Domestic Shorthair Mix,White/Black,2014-09-11 07:53:00,0,10467
Big Otis,Neutered Male,Dog,4 years,Labrador Retriever Mix,Yellow,2013-11-02 16:36:00,0,10468
Nala,Spayed Female,Dog,3 years,Pit Bull Mix,Brown/Black,2015-02-06 18:16:00,3,10469
Gypsy,Spayed Female,Dog,4 years,Black Mouth Cur Mix,Brown/White,2015-01-27 17:54:00,2,10470
,Unknown,Cat,1 week,Domestic Shorthair Mix,Orange Tabby/White,2015-06-07 19:42:00,1,10471
Snowball,Spayed Female,Dog,7 years,Pit Bull Mix,White/Brown Brindle,2016-02-19 11:58:00,2,10472
Kobe,Neutered Male,Dog,8 years,Miniature Schnauzer Mix,Black,2015-08-24 17:23:00,2,10473
Zion,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Orange Tabby,2015-09-20 11:57:00,0,10474
Seamus,Neutered Male,Dog,2 months,Labrador Retriever Mix,Black/White,2014-03-09 19:29:00,0,10475
Wilson,Neutered Male,Cat,4 years,Manx Mix,Blue,2014-01-30 12:48:00,2,10476
,Unknown,Cat,1 year,Domestic Shorthair Mix,Calico,2015-09-17 09:00:00,1,10477
Ebony,Spayed Female,Dog,8 months,Italian Greyhound Mix,Black/White,2015-11-21 14:56:00,0,10478
Alejandro,Intact Male,Cat,1 year,Siamese Mix,Seal Point,2015-02-20 09:00:00,1,10479
Dill,Intact Male,Dog,10 months,Chihuahua Shorthair Mix,Tan,2014-04-05 18:44:00,1,10480
Valentine,Spayed Female,Dog,3 years,Anatol Shepherd Mix,Tan/White,2015-04-01 16:04:00,2,10481
Maddie,Spayed Female,Dog,1 year,American Staffordshire Terrier Mix,Blue/White,2014-09-27 14:22:00,0,10482
Emma,Spayed Female,Dog,3 years,Black Mouth Cur Mix,Brown/White,2015-11-24 18:20:00,0,10483
Roscoe,Intact Male,Dog,2 years,Pit Bull Mix,Blue,2014-09-01 12:45:00,3,10484
Maggie,Spayed Female,Dog,3 years,Chihuahua Shorthair Mix,Brown/White,2016-01-16 16:48:00,1,10485
Benny,Neutered Male,Dog,2 years,Chihuahua Shorthair/Dachshund,Tan/White,2016-01-28 17:55:00,0,10486
Spike,Neutered Male,Dog,2 years,Chihuahua Shorthair Mix,Black/White,2015-03-20 18:11:00,0,10487
Sadie,Spayed Female,Dog,4 years,Pug/Chihuahua Shorthair,Tricolor,2014-10-07 18:33:00,0,10488
Rello,Neutered Male,Dog,2 years,Pit Bull Mix,Tan/White,2015-07-21 11:38:00,1,10489
Josie,Spayed Female,Cat,3 years,Domestic Shorthair Mix,Tortie,2014-04-16 12:32:00,2,10490
Nana,Spayed Female,Dog,3 years,German Shepherd Mix,Black/Brown,2015-06-17 17:29:00,2,10491
Zuzu,Spayed Female,Dog,2 years,Doberman Pinsch/Pit Bull,Black/Tan,2013-10-02 11:26:00,2,10492
Tabby,Spayed Female,Dog,1 year,Great Dane Mix,Black/White,2014-10-18 11:59:00,0,10493
Promise,Spayed Female,Dog,2 months,Labrador Retriever Mix,Yellow,2013-11-19 18:30:00,0,10494
Bil Bo,Neutered Male,Dog,6 months,German Shepherd Mix,Black/Brown,2015-03-21 12:14:00,0,10495
Buffy,Spayed Female,Cat,5 months,Domestic Shorthair Mix,Brown Tabby/White,2013-12-24 12:51:00,1,10496
,Intact Male,Cat,2 years,Domestic Shorthair Mix,Brown Tabby,2014-02-04 13:56:00,1,10497
,Unknown,Cat,1 year,Domestic Shorthair Mix,Brown Tabby/White,2015-08-21 09:00:00,1,10498
Dexter,Neutered Male,Dog,10 months,Labrador Retriever/Pit Bull,Brown Brindle/White,2013-11-22 15:19:00,1,10499
Shadow,Spayed Female,Dog,2 years,German Shepherd Mix,Sable,2015-05-26 16:56:00,2,10500
Spudz,Neutered Male,Dog,16 years,Bull Terrier,Black/White,2014-02-12 15:59:00,2,10501
Lola,Spayed Female,Dog,5 years,Weimaraner Mix,Gray,2014-01-23 12:11:00,2,10502
